Id,StarbucksId,Name,BrandName,StoreNumber,PhoneNumber,OwnershipType,Street1,Street2,Street3,City,CountrySubdivisionCode,CountryCode,PostalCode,Longitude,Latitude,TimezoneOffset,TimezoneId,TimezoneOlsonId,FirstSeen,LastSeen
31eede7b-1aca-4bdc-9676-0ef479e7e445,9725,Rt. 4 - Paramus,Starbucks,2973-7147,201-843-4582,CO,65 Route 4 West,,,Paramus,NJ,US,7652,-74.07,40.92,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
a471da09-ce30-44bd-9b15-31dd42a0fd69,10866,Target Paramus T-2381,Starbucks,70349-137946,(201) 881-7660,LS,900 Bergen Town Center,,,Paramus,NJ,US,76525005,-74.06,40.92,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
ec81b2ab-23e4-4c7e-a5bd-47da3271b30c,1006249,Garden State Plaza - Lower level,Starbucks,19244-199704,201 8430267,CO,1 Garden State Plaza,Space #9145,,Paramus,NJ,US,7652,-74.08,40.92,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
23063156-2051-474d-a3bf-58cbb22b06e8,16370,Rte 17N - Paramus,Starbucks,7755-32200,201-262-9202,CO,370 Route 17 N,,The Container Store Project,Paramus,NJ,US,7652,-74.07,40.95,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
c86d99f4-94ed-441a-b1fd-9476c7cf78bb,13529,Rt 17 South Paramus,Starbucks,7533-6907,201 599 0740,CO,177 Route 17 South,,,Paramus,NJ,US,7652,-74.07,40.93,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
39b14237-73a2-41d9-a7bb-bc86e117e7de,1006689,Garden State Plaza - Upper level,Starbucks,21769-210086,201 8437651,CO,1 Garden State Plaza,Space #2304,,Paramus,NJ,US,7652,-74.08,40.92,-300,Eastern Standard Time,GMT-05:00 America/New_York,3/24/2014 0:00,2/3/2017 0:00
f1361833-fb5c-45a9-81aa-fdd1cdefe902,1015106,Park Ridge,Starbucks,28755-250870,2016691532,CO,191 Kinderkamack Road,,,Park Ridge,NJ,US,7656,-74.03,41.04,-300,Eastern Standard Time,GMT-05:00 America/New_York,6/18/2016 0:00,2/3/2017 0:00
7b730c8a-2529-44d7-90b0-2d3b4a977d4b,16012,Hopewell,Starbucks,7853-77642,609-818-1541,CO,800 A Denow Road,,,Pennington,NJ,US,85345246,-74.78,40.3,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
14f536b7-0c7d-46ed-b4d1-4675f858c030,13187,John Fenwick Travel Plaza,Starbucks,72454-9953,,LS,"Milepost 5.4 NB, NJ Turnpike",,,Penns Grove,NJ,US,8069,-75.45,39.69,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
49eef7c6-b5ae-4677-89cc-540da581bb6f,114083,NJ Clara Barton TP,Starbucks,70060-129264,856-299-6051,LS,NJTP Mile Marker 5.4 Southbound,,,Pennsgrove,NJ,US,8069,-75.46,39.72,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
0057182f-1f1e-479f-8f2a-02e53dfacea3,10018,Stop & Shop - Phillipsburg #816,Starbucks,79455-98841,908-859-8220,LS,1278 US Hwy 22,,,Phillipsburg,NJ,US,88654123,-75.15,40.68,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
827776e8-9d60-4e24-bb5d-440c7d45f601,1007335,Phillipsburg,Starbucks,22004-214844,9088783183,CO,1198 US Highway 22,,,Phillipsburg,NJ,US,8865,-75.15,40.69,-300,Eastern Standard Time,GMT-05:00 America/New_York,8/25/2015 0:00,2/3/2017 0:00
9150b1ac-a2c2-43b8-920b-bbea86140bfd,1006185,Target Phillipsburg T-1464,Starbucks,20970-208926,908-387-1305,LS,1204 New Brunswick Ave,,,Phillipsburg,NJ,US,8865,-75.14,40.67,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
a825dcb2-fcb8-4535-bf80-3be931553467,1015450,Rutgers University Truck,Starbucks,48503-261427,848-445-7200,LS,110 Ethel Rd West,Suite B,,Piscataway,NJ,US,8854,-74.44,40.52,-300,Eastern Standard Time,GMT-05:00 America/New_York,8/30/2016 0:00,2/3/2017 0:00
578bdb82-77ff-45af-9317-65754b2b2ccd,1005709,Rutgers University-Plaza at Livings,Starbucks,19466-179945,848-445-7338,LS,105 Joyce Kilmer Ave,#30,,Piscataway,NJ,US,8854,-74.43,40.52,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
89c7e2ea-c788-419b-8ec0-c0b071113f81,13830,Piscataway,Starbucks,2863-44901,732-981-9333,CO,1364 Centennial Way,,Centennial Plaza,Piscataway,NJ,US,88544318,-74.44,40.55,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
de513cdc-aa53-4ea1-a893-a71b97f4ddcc,1007772,Absecon Travel Plaza - NJ Turnpike,Starbucks,23300-226924,609-404-4701,LS,Garden State Pkwy Mile Marker 41.3,,,Pomona,NJ,US,8240,-74.59,39.49,-300,Eastern Standard Time,GMT-05:00 America/New_York,7/1/2015 0:00,2/3/2017 0:00
2aa74a47-a472-488f-b87b-1f2b8035663a,10595,Pompton Lakes,Starbucks,14298-112284,973-248-8260,CO,45 Wanaque Avenue,,Pompton Lakes Town Square,Pompton Lakes,NJ,US,74422023,-74.29,41.01,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
50a720cc-14d7-497c-86ae-4d16ebb7090d,15915,Princeton,Starbucks,7208-560,(609) 279-9204,CO,100 Nassau Street,,,Princeton,NJ,US,85424516,-74.66,40.35,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
cb2bdbd0-306d-4aa5-b211-c0a918d7e23e,15201,Princeton Market Fair,Starbucks,7683-44902,609-919-1085,CO,3535 Rt. 1 Ste. 426,,Princeton Market Fair,Princeton,NJ,US,8540,-74.66,40.31,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
2a20ca3d-c952-46c2-8677-1ee3674d36ba,16727,Ramsey Train Station,Starbucks,7271-814,(201) 760-0049,CO,8 West Main Street,,,Ramsey,NJ,US,74461810,-74.14,41.06,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
dfbff423-c0b2-4089-8885-bf71c07f7fac,6905,Franklin Square - Ramsey,Starbucks,13982-106892,201 818-6860,CO,561 North Franklin Turnpike,,Franklin Square,Ramsey,NJ,US,74461157,-74.14,41.08,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
e814108d-be80-44c2-8075-60fafad37916,16005,Red Bank,Starbucks,7254-831,732-530-3667,CO,4-6 White Street,,,Red Bank,NJ,US,77011635,-74.07,40.35,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
e168394b-c394-40e5-bd1d-851120cb6ac1,1008730,Northeast Ridgewood,Starbucks,19502-199264,2014144273,CO,363 RT 17 South,,,Ridgewood,NJ,US,7450,-74.09,40.98,-300,Eastern Standard Time,GMT-05:00 America/New_York,8/25/2015 0:00,2/3/2017 0:00
d04c7a52-d3bb-44fc-81e3-cdc0b194d39d,14808,Ridgewood Downtown,Starbucks,879-2008,201-670-0690,CO,193 E Ridgewood Ave,,,Ridgewood,NJ,US,74503815,-74.12,40.98,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
f97153f1-1d62-429e-94de-3fdf92f320d7,7807,Rio Grande,Starbucks,10461-100797,609-465-4151,CO,3301 Route 9 South,Unit T-1A,Rio Grande Shopping Center,Rio Grande,NJ,US,82421636,-74.87,39.02,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
b7da1475-83b6-4b6d-a3a4-9659c95d66de,6534,Target Riverdale - T2247,Starbucks,76836-95674,973-850-2861,LS,94 SR-23,,,Riverdale,NJ,US,7457,-74.31,40.99,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
b3ffea17-ea45-4d01-b8e5-0edfb701bb80,7062,Target Delran T-2104,Starbucks,76555-97487,856-544-9050,LS,4000 Route 130,,,Riverside,NJ,US,80752414,-74.96,40.01,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
615e3acd-2104-447f-829a-54078f08169a,12552,Target Rockaway T-1864,Starbucks,76236-93128,973-989-5740,LS,381 Mt. Hope Ave,,,Rockaway,NJ,US,78661697,-74.56,40.91,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
a7b05880-2280-47f0-a543-693d4142e25f,8037,"Rockaway, Ring Road",Starbucks,9660-97316,973-366-1752,CO,395 Mount Hope Avenue,300,,Rockaway,NJ,US,78661661,-74.56,40.91,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
fa4a0484-ad0b-431b-8514-96b6a5cdf8c5,15283,Rockaway Townsquare Mall,Starbucks,7727-54799,973-989-8241,CO,301 Mt. Hope Avenue,,Rockaway Townsquare Mall,Rockaway,NJ,US,78662130,-74.55,40.91,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
0ebaca6e-2bd6-4d9e-9def-acdbe144ec4f,17757,Roseland,Starbucks,9273-95101,973/364-9555,CO,43 Eisenhower Parkway,,Eagle Rock Plaza,Roseland,NJ,US,70681607,-74.33,40.82,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
b5d6baa3-843c-40ac-a29c-7c6bc971e727,1009147,96 Meadow Road,Starbucks,23590-231285,201-939-1613,CO,96 Meadow Road,,,Rutherford,NJ,US,7070,-74.1,40.82,-300,Eastern Standard Time,GMT-05:00 America/New_York,3/10/2015 0:00,2/3/2017 0:00
9964c5f3-2584-4063-b08d-e3afbcadbe7d,12086,Sea Girt,Starbucks,7405-1695,732-282-0940,CO,2150 Highway 35,#E-18,Brook 35 Plaza,Sea Girt,NJ,US,87501001,-74.06,40.14,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
d0b91117-bf59-412a-b608-236958d0968a,1009333,NJ Alexander Hamilton Travel Plaza,Starbucks,23708-231485,201-863-3345,LS,"NJ Turnpike, Milemarker 111.6 S",,,Secaucus,NJ,US,7094,-74.06,40.78,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/25/2014 0:00,2/3/2017 0:00
4be8d8cc-2465-4724-957d-ea34b2b3c8df,9452,"Secaucus, Harmon Meadow",Starbucks,10038-95235,201-223-4924,CO,700 Plaza Drive,,The Plaza at the Meadows,Secaucus,NJ,US,70943604,-74.05,40.79,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
bac6e127-4afa-448f-bfb9-33b93dd48bde,18217,Sewell Washington Center,Starbucks,9802-97755,856-589-3157,CO,304 Greentree Road,,Washington Center,Sewell,NJ,US,80801866,-75.08,39.75,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
cd19440a-dba9-417f-aaba-5adf871ad4e4,10699,Target Mantua T-2384,Starbucks,76991-129487,856-415-2380,LS,675 Woodbury Glassboro Rd,,,Sewell,NJ,US,80803733,-75.13,39.77,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
b81b78db-d4b8-43fe-af23-5fe882cddc07,14616,The Mall at Short Hills,Starbucks,10326-100646,973-379-5412,CO,1200 Morris Turnpike,,The Mall at Short Hills,Shorthills,NJ,US,7078,-74.36,40.74,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
87bc3888-c87b-4e79-b834-13d09700756e,11597,Shrewsbury,Starbucks,7289-751,732-450-0579,CO,551 Route 35,,The Grove,Shrewsbury,NJ,US,7702,-74.06,40.33,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
9696411c-4d63-4188-ac0c-c68012e3d9d5,1005348,"Sicklerville, NJ",Starbucks,19574-199449,8562623128,CO,611 Berlin Cross Keys Rd.,,,Sicklerville,NJ,US,8081,-75.01,39.74,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
8a0444ba-3cab-4a73-9c33-f6644907fa57,10154,Target Gloucester T-2181,Starbucks,76670-104493,856-740-2173,LS,1615 Berlin Cross Keys Rd,,,Sicklerville,NJ,US,8081,-74.99,39.75,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
e4d8092c-3dfb-41ca-bc5a-f97faf5084d8,7921,Somers Point,Starbucks,9841-98351,6099277819,CO,55 Bethel Road,,Ocean Heights Plaza,Somers Point,NJ,US,82441601,-74.6,39.33,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
81d31a72-0331-4638-83d8-c84624c2f837,15084,Somerset,Starbucks,7361-1504,732-748-9181,CO,120 Cedar Grove Lane,,Cedar Grove Shopping Center,Somerset,NJ,US,88736462,-74.52,40.52,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
925b03a3-41db-4daf-8953-470cbf4e2bb7,1005867,Somerville Town Ctr.,Starbucks,19505-200105,9085262563,CO,"145 W. Main St, unit A-1",Unit A1,,Somerville,NJ,US,8876,-74.62,40.57,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
dcce6d0c-0370-4fb1-8354-95e74bfe6ec7,1008736,"Sayreville, NJ",Starbucks,20213-204164,7327271837,CO,957 Route 9 N,,,South Amboy,NJ,US,8879,-74.3,40.46,-300,Eastern Standard Time,GMT-05:00 America/New_York,9/16/2014 0:00,2/3/2017 0:00
9fe4fad9-9867-4ab5-bbfb-c4d1c5a1c6be,13003,Cheesequake Travel Plaza,Starbucks,75556-49639,732-525-0308,LS,Garden State Parkway Mile Post 124,PO Box 307,,South Amboy,NJ,US,88790307,-74.29,40.47,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
882a1c30-856b-484e-8fdd-8869494b2c63,7657,Target South Brunswick NJ T-2256,Starbucks,76790-108083,732-329-5220,LS,4190 Rt 1 N,,,South Brunswick,NJ,US,8852,-74.57,40.38,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
081be92e-86fa-4902-be05-bfda679cbb00,16343,South Orange,Starbucks,7291-1086,973-762-1249,CO,11 Sloan Street,,,South Orange,NJ,US,70791713,-74.26,40.75,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
753be493-bfeb-4a83-b8d4-1e8d957cb546,7061,Target South Plainfield T-1929,Starbucks,76554-90969,908-754-4202,LS,5000 Hadley Center Dr,,,South Plainfield,NJ,US,70801140,-74.43,40.55,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
2296be83-4788-45a4-94ed-324aefd9ce88,13473,Summit,Starbucks,7226-562,(908) 273-3121,CO,2 Beechwood Road,,,Summit,NJ,US,79012511,-74.36,40.72,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
4d3483b6-2614-47d1-96da-697fef693ebd,1008886,Jersey Shore Premium Outlets,Starbucks,22879-224644,7325988223,CO,1 Premium Outlet Blvd.,,,Tinton Falls,NJ,US,7753,-74.09,40.22,-300,Eastern Standard Time,GMT-05:00 America/New_York,11/28/2015 0:00,2/3/2017 0:00
c9a953d9-ce69-4c38-a57c-0cb13341e228,10620,Stop & Shop-Toms River #811,Starbucks,70079-107658,732-341-1327,LS,353 Route 37 East,,,Toms River,NJ,US,87535752,-74.16,39.95,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
c4df1217-c200-4f49-b510-399c62dc1efe,1008837,Toms River Route 9,Starbucks,21774-214864,7329010231,CO,2360 Lakewood Rd,,,Toms River,NJ,US,8755,-74.22,40.05,-300,Eastern Standard Time,GMT-05:00 America/New_York,7/28/2014 0:00,2/3/2017 0:00
f4a614aa-871c-4b8c-9813-b2ac9b6d6d37,17837,Ocean County Mall,Starbucks,11421-105416,732-505-5346,CO,1201 HOOPER AVE,1072,Ocean County Mall,Toms River,NJ,US,87533330,-74.18,39.98,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
5e54e2ae-1743-4282-94b7-aaabccd9557b,16761,Richard Stockton Travel Plaza,Starbucks,75683-94535,,LS,200 Uncle Petes Rd,,,Trenton,NJ,US,86913918,-74.64,40.18,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
ad7ab38b-4ba7-4b3c-b77c-2f8d2ccc69f6,11022,Target Turnersville T-1132,Starbucks,76954-129485,(856) 875-0082,LS,4001 Black Horse Pike,,,Turnersville,NJ,US,8012,-75.04,39.73,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
72371500-5b17-4187-99fa-7c6a8e70f617,1006682,5340 Route 42 Turnersville,Starbucks,21654-213944,856 2277030,CO,5340 Route 42,,,Turnersville,NJ,US,8012,-75.05,39.76,-300,Eastern Standard Time,GMT-05:00 America/New_York,3/15/2014 0:00,2/3/2017 0:00
bd245d91-7192-4529-a6e8-7a745f575d40,13523,Rt. 22 - Center Island,Starbucks,7483-8050,908-687-7299,CO,2698 Route 22 East,,,Union,NJ,US,7083,-74.31,40.69,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
5c0b7730-b174-4480-9d1b-7ac5166e23b4,19127,Kean University-Thompson Library,Starbucks,12457-151964,908-737-4689,LS,1000 Morris Ave,,,Union,NJ,US,70837133,-74.24,40.68,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
723eceb0-9649-4667-ba84-999161883f01,7721,Target Union T-2141,Starbucks,76937-97486,(908) 622-9002,LS,2235 Springfield Ave,,,Union,NJ,US,70881100,-74.29,40.72,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
81ee1365-0dcd-4d22-93e1-df60632ad5b4,12021,Upper Montclair,Starbucks,858-2049,9736550044,CO,572 Valley Road,,,Upper Montclair,NJ,US,70431805,-74.21,40.84,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
fca9b2c4-f3f6-4872-b6a4-9cf7476d1c6e,10591,Acme - Vernon #2820,Starbucks,73921-134615,973-764-5350,LS,530 CR-515,,,Vernon,NJ,US,7462,-74.49,41.19,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
99731188-5861-4324-8437-d1427fccf303,16441,Vineland Cumberland Mall,Starbucks,8963-95327,856-765-9804,CO,3849 S. Delsea Road,Space #A0013,Cumberland Mall,Vineland,NJ,US,83607408,-75.04,39.43,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
51d5e1e2-bdf6-4d4f-8562-28b560478b39,1007723,"Cedar Hill Shopping Center,Voorhees",Starbucks,18835-99379,6093142220,CO,148 Route 73,,Cedar Hill Shopping Center,Voorhees,NJ,US,8043,-74.93,39.84,-300,Eastern Standard Time,GMT-05:00 America/New_York,8/19/2015 0:00,2/3/2017 0:00
3345686d-6c02-4440-bf68-40b995688b21,1016543,Acme - Wall Township #780,Starbucks,49577-265424,732-282-1630,LS,2007 Route 35,,,Wall Township,NJ,US,7719,-74.06,40.15,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/6/2016 0:00,2/3/2017 0:00
e6ee65ab-0adb-469c-bc33-c97497c0a4a9,13532,Warren,Starbucks,7545-8306,908-668-8028,CO,4 Mount Bethel Rd,,,Warren,NJ,US,7059,-74.49,40.62,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
072b49fb-735e-4f7e-bbb3-4aaa10f2c504,1008828,Target Watchung,Starbucks,20967-208927,908-769-8193,LS,1515 US Highway 22,,,Watchung,NJ,US,7069,-74.41,40.64,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/30/2014 0:00,2/3/2017 0:00
f6810866-5eab-41cb-a38e-0f2bb2713360,10767,Paterson-Hamburg Tpke - Wayne,Starbucks,14185-112429,973-720-5812,CO,183 Hamburg Turnpike,,,Wayne,NJ,US,74702114,-74.2,40.94,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
ed60d9b7-2477-4fc4-b5e1-32e0a7174434,14660,Wayne Rt. 23,Starbucks,9366-96094,973-696-4629,CO,1606 Route 23 North,,,Wayne,NJ,US,74707523,-74.27,40.95,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
505ae065-6518-497d-a543-535367931ddd,14962,Willowbrook Mall Food Court,Starbucks,7451-2504,973-837-0150,CO,1400 Willowbrook Mall,,Willowbrook Mall,Wayne,NJ,US,74706905,-74.26,40.89,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
7692e902-5482-40fa-b3da-6d1b22a1b221,1008831,Wayne West Belt Plaza,Starbucks,21295-209404,973-785-0514,CO,57 state route 23,,,Wayne,NJ,US,7470,-74.25,40.89,-300,Eastern Standard Time,GMT-05:00 America/New_York,2/28/2015 0:00,2/3/2017 0:00
0e6716c3-7a7b-4fb1-8c44-e3a6ffb625b4,1013431,Berdan Ave & Hamburg Turnpike,Starbucks,7280-225285,9738726406,CO,1118 Hamburg Turnpike,,,Wayne,NJ,US,7470,-74.24,40.96,-300,Eastern Standard Time,GMT-05:00 America/New_York,10/23/2015 0:00,2/3/2017 0:00
3491e690-be2a-4f8a-b538-e746233d1f88,16461,Macy's - Willowbrook,Starbucks,7786-64100,973-890-8931,CO,1100 Willowbrook Blvd,,Willowbrook Mall,Wayne,NJ,US,7470,-74.26,40.89,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
a93c6047-2663-4438-bc16-d3e468ccd34e,16217,West Caldwell,Starbucks,7320-1267,973-808-1849,CO,546 Passaic Ave.,,,West Caldwell,NJ,US,70067449,-74.3,40.85,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
55913713-d593-4544-be81-b04b825ffd7b,10233,West New York,Starbucks,8126-93459,201 867-0925,CO,55-1 Riverwalk Place,,,West New York,NJ,US,70937831,-74.01,40.78,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
0d8ea670-13cb-4d79-866e-aa952644d8c8,18392,Westfield,Starbucks,882-5683,908-789-8424,CO,117 Central Avenue,,,Westfield,NJ,US,70902149,-74.35,40.65,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
2b34afe7-2eb8-4db1-a6bd-c9624576deb3,10232,Westwood Avenue,Starbucks,11273-103984,201 358-0487,CO,102 Westwood Avenue,104,Meisel Building,Westwood,NJ,US,76751708,-74.03,40.99,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
4f557127-b450-4226-b893-89df77064e19,10659,Whitehouse Station,Starbucks,14478-121564,(908) 534-1159,CO,531 Route 22 East #8,,,Whitehouse Station,NJ,US,8889,-74.76,40.62,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
bc5caeda-e202-47ee-8955-df241a1e7c98,8734,Woodbridge Mall,Starbucks,7472-5990,732-602-6200,CO,250 Woodbridge Center Drive,,Woodbridge Center,Woodbridge,NJ,US,70951311,-74.3,40.56,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
c79f4063-4655-4b36-b083-e62a5e2841d2,13829,Thomas Edison Travel Plza,Starbucks,75682-94534,,LS,"New Jersey Turnpike, Mile Post 92.9 S",,,Woodbridge,NJ,US,7095,-74.27,40.56,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
901176ca-81e9-4716-9748-9c5741b02d03,19109,Acme - Woodcliff Lake #1069,Starbucks,73859-93631,201-476-9800,LS,520 Chestnut Ridge Rd,,,Woodcliff Lake,NJ,US,76778407,-74.07,41.04,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
27254b83-f870-44fc-bc07-5c656efe4c60,16757,Wyckoff,Starbucks,7445-2506,201-847-8080,CO,325 Franklin Avenue,,,Wyckoff,NJ,US,74812035,-74.17,41.01,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
34c91fe5-bc1b-4396-bae0-f59ce0d9fb2c,13185,Woodrow Wilson Travel Plaza - N6,Starbucks,72452-11619,609-585-1222,LS,"Mile post 57.8-North, NJ Turnpike",,,Yardville,NJ,US,8620,-74.63,40.18,-300,Eastern Standard Time,GMT-05:00 America/New_York,12/8/2013 17:41,2/3/2017 0:00
